"","Dock","Mat","Shell","Barnacles","Arb..Bryo.","Enc..Bryo.","Tubeworms","Hydroids","Tunicates","Oysters","Sponges","Anemones","Algae","Biofilm","Slippersnail","Feather.Duster.Worm","Amphipod.Tubes","Bare.Shell","Ribbed.Mussel","Silt","Green.Lipped.Mussel","Whelk.Eggs","Season","Date","pH-mean-days","salinity-mean-days","temp-mean-days","turbidity-mean-days"
"282","Aquarina","3-North","aqua",10,0,45,3,5,0,0,10,2,0,15,10,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"283","Aquarina","3-North","pink",10,0,0,0,0,0,25,20,0,0,43,2,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"284","Aquarina","3-North","gray",5,0,20,1,5,0,0,30,2,0,25,12,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"285","Aquarina","3-North","orange",0,0,25,2,0,0,0,40,2,0,26,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"286","Aquarina","3-North","green",5,0,15,1,0,0,5,0,0,0,19,0,0,0,55,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"287","Lighthouse Cove","1-North","pink",10,0,0,0,0,0,30,20,1,0,29,10,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"288","Lighthouse Cove","1-North","green",30,0,0,0,0,0,10,40,0,0,0,10,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"289","Lighthouse Cove","1-North","purple",40,0,0,0,0,15,0,15,5,0,5,20,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"290","Lighthouse Cove","1-North","red",25,0,5,0,0,0,30,0,0,0,40,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"291","Lighthouse Cove","1-North","yellow",5,0,0,0,0,5,50,10,0,0,30,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"292","Lighthouse Cove","1-North","aqua",5,0,0,0,0,5,50,0,5,0,25,10,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"293","Lighthouse Cove","2-South","red",5,0,0,2,0,1,20,20,0,0,43,5,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"294","Lighthouse Cove","2-South","purple",70,0,5,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"295","Lighthouse Cove","2-South","yellow",25,0,5,0,0,5,20,15,0,0,30,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"296","Lighthouse Cove","2-South","pink",0,0,15,2,0,5,25,0,0,0,53,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"297","Lighthouse Cove","2-South","green",40,0,5,0,0,1,0,3,0,0,51,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"298","Lighthouse Cove","2-South","aqua",15,0,0,0,0,30,15,15,0,0,25,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"299","Lighthouse Cove","3-North","aqua",10,0,5,0,0,0,20,5,0,0,60,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"300","Lighthouse Cove","3-North","red",35,0,10,0,0,1,25,20,0,0,9,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"301","Lighthouse Cove","3-North","pink",20,0,2,0,0,0,50,10,0,0,18,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"302","Lighthouse Cove","3-North","purple",40,0,2,0,0,5,10,30,0,0,13,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"303","Lighthouse Cove","3-North","green",35,0,0,0,0,5,2,30,0,0,28,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"304","Lighthouse Cove","3-North","yellow",30,0,5,0,0,0,5,0,2,0,58,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"305","Lighthouse Cove","4- South","pink",1,0,5,0,0,5,65,0,0,0,23,0,0,0,0,1,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"306","Lighthouse Cove","4- South","aqua",1,0,0,0,0,20,60,0,0,0,19,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"307","Lighthouse Cove","4- South","purple",40,0,15,0,0,0,5,10,0,0,30,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"308","Lighthouse Cove","4- South","red",5,0,0,0,0,0,50,10,0,0,35,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"309","Lighthouse Cove","4- South","yellow",10,0,10,0,10,1,25,0,0,0,44,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"310","Lighthouse Cove","4- South","green",15,0,0,0,0,0,50,10,0,0,25,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"311","Lighthouse Cove","5-North","yellow",5,0,5,0,0,25,25,0,0,0,40,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"312","Lighthouse Cove","5-North","aqua",40,0,5,0,0,0,1,10,1,0,43,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"313","Lighthouse Cove","5-North","green",55,0,10,0,0,0,5,0,1,0,29,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"314","Lighthouse Cove","5-North","red",60,0,15,0,0,0,2,10,0,0,13,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"315","Lighthouse Cove","5-North","pink",50,0,5,0,0,0,0,25,0,0,20,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"316","Lighthouse Cove","5-North","purple",25,0,5,0,0,0,5,0,0,0,65,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"317","Lighthouse Cove","6-South","aqua",60,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"318","Lighthouse Cove","6-South","green",50,0,5,0,0,0,10,10,0,0,25,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"319","Lighthouse Cove","6-South","yellow",35,0,2,0,0,0,0,25,1,0,27,0,0,0,10,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"320","Lighthouse Cove","6-South","purple",20,0,0,0,0,10,25,0,0,0,45,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"321","Lighthouse Cove","6-South","red",5,0,0,0,0,20,20,0,0,0,55,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"322","Lighthouse Cove","6-South","pink",15,0,0,0,0,0,40,30,0,0,15,0,0,0,0,0,0,0,0,"fall","10/21/2020",6.05721556886228,12.2143263473054,27.7675748502994,19.2043328300749
"323","Lighthouse Cove","1-North","aqua",5,0,15,1,5,15,5,20,2,0,17,15,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"324","Lighthouse Cove","1-North","yellow",5,0,20,0,3,15,20,10,2,0,15,10,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"325","Lighthouse Cove","1-North","pink",5,0,10,0,5,5,20,40,1,1,8,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"326","Lighthouse Cove","1-North","green",5,0,0,0,5,0,20,50,1,0,14,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"327","Lighthouse Cove","1-North","red",25,0,5,0,5,15,15,20,0,0,5,10,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"328","Lighthouse Cove","1-North","purple",15,0,5,0,3,10,15,30,3,1,13,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"329","Lighthouse Cove","2-South","pink",0,0,10,0,5,0,0,25,5,0,50,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"330","Lighthouse Cove","2-South","yellow",5,0,5,0,5,0,0,20,0,0,60,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"331","Lighthouse Cove","2-South","aqua",5,0,5,0,0,5,0,25,10,5,40,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"332","Lighthouse Cove","2-South","red",0,0,5,0,0,20,0,60,0,5,10,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"333","Lighthouse Cove","2-South","green",15,0,5,0,5,5,0,15,5,5,40,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"334","Lighthouse Cove","3-North","red",40,0,10,0,5,10,0,20,5,5,2,3,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"335","Lighthouse Cove","3-North","pink",40,0,10,0,0,5,10,20,0,0,10,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"336","Lighthouse Cove","3-North","green",10,0,0,0,0,0,30,20,5,0,35,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"337","Lighthouse Cove","3-North","yellow",10,0,0,0,5,5,0,15,5,0,60,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"338","Lighthouse Cove","3-North","aqua",15,0,5,0,0,0,50,5,0,0,20,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"339","Lighthouse Cove","4-South","aqua",5,0,10,0,5,0,40,20,0,0,0,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"340","Lighthouse Cove","4-South","pink",5,0,20,0,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"341","Lighthouse Cove","4-South","yellow",15,0,15,0,5,10,50,0,0,0,0,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"342","Lighthouse Cove","4-South","green",10,0,5,0,0,5,60,15,0,0,0,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"343","Lighthouse Cove","4-South","purple",40,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"344","Lighthouse Cove","4-South","red",0,0,5,0,0,20,60,5,1,0,4,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"345","Lighthouse Cove","5-North","green",30,0,0,0,5,0,5,35,5,0,20,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"346","Lighthouse Cove","5-North","pink",25,0,0,0,5,0,5,55,5,0,5,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"347","Lighthouse Cove","5-North","purple",5,0,10,0,5,0,0,5,5,0,60,10,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"348","Lighthouse Cove","5-North","aqua",25,0,0,0,5,0,10,50,0,0,10,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"349","Lighthouse Cove","5-North","yellow",5,0,0,0,0,50,10,0,5,0,17,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"350","Lighthouse Cove","6-South","aqua",15,0,5,0,5,5,0,10,3,0,51,0,0,0,5,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"351","Lighthouse Cove","6-South","green",20,0,5,0,3,0,0,30,0,5,37,0,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"352","Lighthouse Cove","6-South","pink",20,0,5,0,5,5,20,10,1,5,19,10,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"353","Lighthouse Cove","6-South","red",5,0,15,0,5,20,20,10,1,0,19,5,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"354","Lighthouse Cove","6-South","purple",15,0,10,0,5,20,20,10,1,0,16,3,0,0,0,0,0,0,0,"spring","2/12/2021",9.20031944444444,3.45669444444444,17.7588333333333,17.4294858150833
"355","MBP","1-South","red",25,0,0,0,0,0,0,0,0,0,64,0,0,0,0,1,10,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"356","MBP","1-South"," green",40,0,10,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"357","MBP","1-South","aqua",60,0,15,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"358","MBP","1-South","yellow",15,0,10,1,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"359","MBP","1-South","pink",40,0,15,0,0,0,0,0,0,0,44,0,0,0,0,1,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"360","MBP","1-South","purple",60,0,10,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"361","MBP","2-South"," aqua",15,0,20,0,0,0,1,0,0,0,14,50,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"362","MBP","2-South","red",20,0,10,1,0,0,5,0,0,0,44,20,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"363","MBP","2-South","yellow",40,0,5,0,0,5,5,0,0,0,40,5,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"364","MBP","2-South","green",15,0,5,1,0,0,10,25,0,0,34,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"365","MBP","2-South","pink",40,0,5,5,10,0,5,5,0,0,10,20,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"366","MBP","2-South","purple",60,0,0,0,10,0,0,15,0,0,15,0,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"367","MBP","3-South","aqua",10,0,5,5,0,0,40,0,0,0,30,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"368","MBP","3-South","pink",25,0,20,5,0,0,0,0,0,0,35,15,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"369","MBP","3-South","red",50,0,5,0,10,5,5,5,0,0,10,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"370","MBP","3-South","yellow",65,0,5,5,0,5,5,0,0,0,10,5,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"371","MBP","3-South","green",50,0,5,5,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"372","MBP","3-South","purple",50,0,15,5,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"373","MBP","4-South","yellow",15,0,0,2,0,0,0,0,0,0,73,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"374","MBP","4-South","green",25,0,10,1,0,0,1,20,0,0,28,15,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"375","MBP","4-South","red",40,0,15,5,10,5,15,0,0,0,5,5,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"376","MBP","4-South","aqua",60,0,0,0,0,0,0,20,0,0,15,5,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"377","MBP","4-South","pink",50,0,10,0,10,5,10,0,0,0,5,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"378","MBP","4-South","purple",60,0,5,0,0,0,0,10,0,0,15,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"379","MBP","6-North","aqua",48,0,2,0,1,0,2,1,1,0,43,2,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"380","MBP","6-North","purple",25,0,0,0,1,1,5,0,0,0,18,50,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"381","MBP","6-North","yellow",53,0,4,0,0,1,0,0,0,0,34,6,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"382","MBP","6-North","pink",25,0,0,0,0,0,0,0,0,0,73,2,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"383","MBP","6-North","green",40,0,8,0,1,0,5,0,0,0,46,0,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"384","MBP","6-North","red",15,0,35,0,1,0,1,1,0,0,35,12,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"385","MBP","7-North","aqua",43,0,2,0,1,1,3,0,1,0,39,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"386","MBP","7-North","green",28,0,0,0,0,0,1,0,0,0,61,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"387","MBP","7-North","yellow",40,0,1,1,0,0,2,1,1,0,49,5,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"388","MBP","7-North","p",48,0,1,0,10,0,2,1,0,0,36,2,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"389","MBP","7-North","red",40,0,3,1,2,0,0,0,1,0,51,6,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"390","MBP","7-North","pink",50,0,2,1,2,0,0,5,1,0,38,1,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"391","MBP","5-South","red",55,0,10,5,0,0,0,15,0,0,5,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"392","MBP","5-South","aqua",30,0,15,0,10,0,0,20,0,0,25,0,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"393","MBP","5-South","purple",60,0,20,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"394","MBP","5-South","green",50,0,15,0,10,0,0,5,0,0,15,5,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"395","MBP","5-South","yellow",50,0,5,5,0,0,0,5,0,0,30,5,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"396","MBP","5-South","pink",50,0,0,2,10,0,0,5,0,0,13,20,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"397","MBP","10-North","yellow",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"398","MBP","10-North","red",40,0,0,5,0,0,25,5,0,0,20,5,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"399","MBP","10-North","aqua",30,0,10,0,0,0,5,0,0,0,45,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"400","MBP","10-North","purple",60,0,5,0,0,0,5,0,0,0,20,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"401","MBP","10-North","pink",60,0,0,0,0,0,0,15,0,0,25,0,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"402","MBP","10-North","green",25,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,60,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"403","MBP","8-North","green",10,0,1,0,0,0,2,0,0,0,39,47,0,0,0,1,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"404","MBP","8-North","yellow",8,0,0,0,0,0,3,0,0,0,34,55,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"405","MBP","8-North","red",66,0,25,1,0,0,2,1,0,0,5,5,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"406","MBP","8-North","pink",40,0,8,1,1,0,0,0,0,0,14,35,0,0,0,1,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"407","MBP","8-North","purple",35,0,0,1,0,0,0,5,0,0,49,10,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"408","MBP","8-North","aqua",5,0,0,0,1,3,10,0,0,0,41,40,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"409","MBP","9-North","red",50,0,0,0,2,0,2,0,1,0,44,1,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"410","MBP","9-North","purple",52,0,1,0,0,0,0,0,2,0,44,1,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"411","MBP","9-North","pink",60,0,2,0,0,1,4,0,0,0,33,0,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"412","MBP","9-North","green",46,0,2,0,0,0,0,0,1,0,57,8,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"413","MBP","9-North","yellow",5,0,10,1,0,0,3,0,0,0,79,2,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"414","MBP","9-North","aqua",40,0,2,0,0,0,0,1,1,0,54,2,0,0,0,0,0,0,0,"fall","10/24/2020",5.91501497005988,13.002005988024,27.7221407185629,18.8237952818713
"415","MBP","1-South","aqua",30,0,20,0,0,0,0,20,0,10,20,0,0,0,0,0,0,0,0,"spring","2/27/2021",8.59176388888889,4.299125,20.0729166666667,17.3224554803056
"416","MBP","1-South","pink",15,0,30,0,0,0,5,10,0,5,35,0,0,0,0,0,0,0,0,"spring","2/27/2021",8.59176388888889,4.299125,20.0729166666667,17.3224554803056
"417","MBP","1-South","purple",25,0,30,0,5,0,20,0,0,5,5,0,0,0,0,0,0,0,0,"spring","2/27/2021",8.59176388888889,4.299125,20.0729166666667,17.3224554803056
"418","MBP","1-South","green",30,0,30,5,0,0,0,10,0,5,20,0,0,0,0,0,0,0,0,"spring","2/27/2021",8.59176388888889,4.299125,20.0729166666667,17.3224554803056
"419","MBP","1-South","yellow",5,0,0,0,0,0,0,64,0,10,20,1,0,0,0,0,0,0,0,"spring","2/27/2021",8.59176388888889,4.299125,20.0729166666667,17.3224554803056
"420","MBP","1-South","red",0,0,80,1,0,0,0,5,2,5,7,0,0,0,0,0,0,0,0,"spring","2/27/2021",8.59176388888889,4.299125,20.0729166666667,17.3224554803056
"421","MBP","3-South","aqua",5,0,20,5,0,0,40,0,0,0,20,10,0,0,0,0,0,0,0,"spring","2/27/2021",8.59176388888889,4.299125,20.0729166666667,17.3224554803056
"422","MBP","3-South","pink",5,0,35,3,0,5,5,0,0,0,42,5,0,0,0,0,0,0,0,"spring","2/27/2021",8.59176388888889,4.299125,20.0729166666667,17.3224554803056
